119,12/1/1994,84.8147,5228.655324268338,28453979.381257817
120,1/1/1995,92.4532,5251.704431534119,28488760.59479563
121,2/1/1995,87.4033,5232.371847441882,28526506.148456097
122,3/1/1995,81.2661,5211.9099828106655,28579534.016366653
123,4/1/1995,73.8167,5202.898111449291,28642180.87052697
124,5/1/1995,73.2682,5224.293874247693,28707067.457818158
125,6/1/1995,78.3026,5231.746962090009,28766174.53392006
126,7/1/1995,85.9841,5229.045383521822,28839035.14217466
127,8/1/1995,89.5467,5230.681936065003,28943524.670097023
128,9/1/1995,78.5035,5215.5078428422175,29079504.746222787
129,10/1/1995,73.7066,5275.931782808756,29255790.887353405
130,11/1/1995,79.6543,5401.417814454289,29421580.31664997
131,12/1/1995,90.8251,5517.180104840011,29520416.35759822
132,1/1/1996,98.9732,5569.89388388801,29543463.095208336
133,2/1/1996,92.8883,5527.066321080011,29530390.3431347
134,3/1/1996,86.9356,5516.476707386667,29596263.656804144
135,4/1/1996,77.2214,5509.083408840044,29703100.34600818
136,5/1/1996,76.6812,5559.785742240012,29889295.53093025
